name;fraktion;link;bundesland;wknr;wkname;beruf;biographie;instagram;facebook;homepage;tiktok;youtube;x
Griese, Kerstin;SPD;https://www.bundestag.de/abgeordnete/biografien/G/griese_kerstin-857340;Nordrhein-Westfalen;105;Mettmann II;Historikerin/Politikwissenschaftlerin;"Geboren am 6. Dezember 1966 in Münster; evangelisch.1985 Abitur; Studium der Neueren Geschichte, Osteuropäischen Geschichte und Politikwissenschaft an der Heinrich-Heine-Universität Düsseldorf, Abschluss: Magister Artium.1987 bis 1997 freie Mitarbeiterin und 1997 bis 2000 wissenschaftliche Mitarbeiterin der Mahn- und Gedenkstätte für die Opfer des Nationalsozialismus in Düsseldorf; 2009 bis 2010 Vorstand Sozialpolitik des Diakonischen Werkes der Evangelischen Kirche in Deutschland.Mitglied Gegen Vergessen – für Demokratie e.V.; Willy-Brandt-Zentrum Jerusalem e. V.; Gesellschaft für christlich-jüdische Zusammenarbeit; Deutsch-Israelische Gesellschaft; Kinderschutzbund; Marie-Schlei-Verein; IG BCE; AWO; ASB; Vereinigung der Helfer und Förderer des THW NRW; United4Rescue; Johannes-Rau-Gesellschaft e.V. Seit 1986 Mitglied der SPD; 1989 bis 1990 AStA-Vorsitzende; 1989 bis 1993 Mitglied des Bundesvorstands der Juso-Hochschulgruppen und des Juso-Bundesvorstands; 1994 bis 1997 stellvertretende Vorsitzende des Juso-Bezirks Niederrhein; 1995 bis 2011 und seit 2013 Mitglied des SPD-Bundesvorstandes; 2008 bis 2018 Vorsitzende der SPD im Kreis Mettmann. Seit 2008 Sprecherin des Arbeitskreises Christinnen und Christen in der SPD; 1997 bis 2003 stellvertretendes Mitglied; seit 2003 Mitglied der Synode der EKD. 2006 bis 2009 und 2011 bis 2018 Vizepräsidentin des Arbeiter-Samariter-Bundes (ASB) Nordrhein-Westfalen; seit 2009 Mitglied im Stiftungsrat der Kindernothilfe; seit 2015 Mitglied im Rat der Evangelischen Kirche in Deutschland.Mitglied des Bundestages von 2000 bis 2009 und seit Juli 2010; 2002 bis 2009 Vorsitzende des Bundestagsausschusses für Familie, Senioren, Frauen und Jugend; in der 18. Wahlperiode und bis 13. März 2018 Vorsitzende des Ausschusses für Arbeit und Soziales.Seit 14. März 2018 Parlamentarische Staatssekretärin beim Bundesminister für Arbeit und Soziales. [Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://instagram.com/kerstingriese;https://www.facebook.com/KerstinGrieseMdB;http://www.kerstin-griese.de/;;;
Griewel, Fabian;FDP;https://www.bundestag.de/abgeordnete/biografien/G/griewel_fabian-860548;Nordrhein-Westfalen;146;Soest;Geograph,  Historiker;"Geboren am 2. Februar 1997 in Lippstadt; konfessionslos; ledig.

    


    
    

        2007 bis 2015 Archigymnasium Soest, Abschluss: Abitur; 2016 bis 2019 Studium Geographie und Geschichte, Ruhr-Universität Bochum, Abschluss: Bachelor of Arts (B.A.); 2019 bis 2021 Studium Geographie, Geschichte und Bildungswissenschaften, Ruhr-Universität Bochum, Abschluss: Master of Education (M.Ed.).2018 bis 2021 Stipendiat der Friedrich-Naumann-Stiftung für die Freiheit.2015 bis 2017 Verbundzusteller Deutsche Post AG, ZSP Welver; 2017 bis 2019 Mitarbeiter eines Abgeordneten des nordrhein-westfälischen Landtags; 2019 bis 2022 Mitarbeiter eines Abgeordneten des Europäischen Parlamentes; 2022 bis 2024 Public Affairs Manager Axel Springer SE.2014 Eintritt bei den Jungen Liberalen (JuLis); 2015 bis 2018 Mitglied des Landesvorstands der Jungen Liberalen Nordrhein-Westfalen; 2018 bis 2019 Mitglied des Bundesvorstandes der Jungen Liberalen; 2015 Eintritt in die FDP; seit 2018 Vorsitzender FDP Kreis Soest; seit 2018 Mitglied des Bezirksvorstandes FDP Westfalen-Süd; seit 2020 Mitglied des Kreistages Soest und Vorsitzender der FDP-Kreistagsfraktion; seit 2020 Mitglied des Aufsichtsrates der Wirtschaftsförderung Kreis Soest GmbH. [Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten. Fabian Griewel hat am 16. Juli 2024 für die ausgeschiedene Abgeordnete Dr. Marie-Agnes Strack-Zimmermann die Mitgliedschaft im Deutschen Bundestag erworben.]";https://www.instagram.com/fabiangriewel;https://www.facebook.com/fabiangriewel2021/;;;;
Gröhe, Hermann;CDU/CSU;https://www.bundestag.de/abgeordnete/biografien/G/groehe_hermann-857336;Nordrhein-Westfalen;108;Neuss I;Jurist;"Geboren am 25. Februar 1961 in Uedem, Kreis Kleve, wohnhaft in Neuss.1980 Abitur; 1980 bis 1987 Studium der Rechtswissenschaften an der Universität zu Köln; 1987 erste juristische Staatsprüfung; 1987 bis 1993 Wissenschaftlicher Mitarbeiter bzw. wissenschaftliche Hilfskraft am Seminar für Staatsphilosophie und Rechtspolitik der Universität Köln; 1991 bis 1993 Rechtsreferendariat am Landgericht Köln; 1993 zweite juristische Staatsprüfung; seit 1994 Rechtsanwalt (ruhend).Von 1997 bis Oktober 2009 Mitglied des Rates der Evangelischen Kirche in Deutschland (EKD); seit 1997 Mitglied der Synode des EKD; 2000 bis 2008 Vorsitzender des Diakonischen Werkes der Evangelischen Kirchengemeinden der Stadt Neuss; 2000 bis 2009 Mitherausgeber des Magazins „chrismon“; seit 2001 Mitglied im Vorstand der Konrad-Adenauer-Stiftung; seit Februar 2021 Mitglied im Vorstand der Deutschen Nationalstiftung.1975 Eintritt in die Junge Union Stadtverband Neuss; seit 1977 Mitglied der CDU Deutschlands; 1983 bis 1989 Vorsitzender der Jungen Union Neuss; 1984 bis 1989 und 1993 bis 1994 Mitglied des Kreistages des Kreises Neuss; 1989 bis 1994 Vorsitzender der Jungen Union Deutschlands; 1991 bis 1993 Mitglied der CDU-Grundsatzprogrammkommission; 1990 bis 1994; seit Oktober 2009 Mitglied des Bundesvorstandes der CDU Deutschlands.Seit 1994 Mitglied des Deutschen Bundestages; 1994 bis 1998 Sprecher der „Jungen Gruppe“ und 1998 bis 2005 Sprecher für Menschenrechte und humanitäre Hilfe der CDU/CSU-Fraktion; von September 2001 bis November 2009 Vorsitzender der CDU im Rhein-Kreis Neuss; November 2005 bis September 2008 Justiziar der CDU/CSU-Fraktion; April 2006 bis September 2008 Obmann der CDU/CSU-Bundestagsfraktion im 1. Untersuchungsausschuss der 16. Wahlperiode; Oktober 2008 bis Oktober 2009 Staatsminister bei der Bundeskanzlerin; Oktober 2009 bis Dezember 2013 Generalsekretär der CDU Deutschlands; Dezember 2013 bis März 2018 Bundesminister für Gesundheit.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";;http://www.facebook.de/groehe;http://www.hermann-groehe.de/;;;http://www.twitter.com/groehe
Grosse-Brömer, Michael;CDU/CSU;https://www.bundestag.de/abgeordnete/biografien/G/grosse_broemer_michael-857344;Niedersachsen;36;Harburg;Rechtsanwalt und Notar a.D.;"Geboren am 12. Oktober 1960 in Oberhausen; römisch-katholisch; verheiratet; zwei Kinder.

    


    
    

        1980 Abitur; Wehrdienst beim Pionierbataillon 6 in Plön/Holstein; Studium der Rechtswissenschaften an der Universität Hamburg; 1989 erste juristische Staatsprüfung; 1992 zweite juristische Staatsprüfung.Seit Dezember 1992 selbständiger Rechtsanwalt; 2001 Bestellung zum Niedersächsischen Notar; seit Mai 2009 Notar a. D.1982 Eintritt in die CDU; 1992 bis 2015 Kreisvorsitzender der CDU Harburg-Land; 2003 bis 2021 Vorsitzender des CDU-Bezirksverbandes Nordostniedersachsen; 2005 bis 2021 Mitglied des Vorstandes der CDU/CSU-Bundestagsfraktion.2009 bis 2010 Rechtspolitischer Sprecher der CDU/CSU-Bundestagsfraktion; 2010 bis 2012 Justiziar der CDU/CSU-Bundestagsfraktion; 2012 bis 2021 Erster Parlamentarischer Geschäftsführer der CDU/CSU-Bundestagsfraktion.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://instagram.com/michaelgrossebroemer;https://www.facebook.com/MGrosseBroemer/;http://www.m-grosse-broemer.de/;;;https://twitter.com/mgrossebroemer
Grübel, Markus;CDU/CSU;https://www.bundestag.de/abgeordnete/biografien/G/gruebel_markus-857360;Baden-Württemberg;261;Esslingen;Notar;"Geboren am 15. Oktober 1959 in Esslingen am Neckar; römisch-katholisch; verheiratet.1978 Abitur; Grundwehrdienst bei der Luftwaffe; Reserveoffizier der Marine; 1979 bis 1984 Studium an der Württembergischen Notarakademie; 1985 bis 1990 Notarvertreter und 1990 Leiter des Grundbuchamtes Dresden; 1992 bis 1994 Referent im Sächsischen Staatsministerium der Justiz; Notar in Stuttgart, zur Zeit ruhend. 2007 bis 2014 Vorstandsvorsitzender der Katholischen Arbeitsgemeinschaft für Soldatenbetreuung; 2011 bis 2014 Vorsitzender der unabhängigen Kommission sexueller Missbrauch der Diözese Rottenburg-Stuttgart. Seit 2005 Co-Vorsitz im interfraktionellen Gesprächskreis Hospiz; Dezember 2013 bis März 2018 Parlamentarischer Staatssekretär bei der Bundesministerin der Verteidigung; April 2018 bis Januar 2022 Beauftragter der Bundesregierung für weltweite Religionsfreiheit. [Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/markus.gruebel;https://www.facebook.com/MarkusGruebelMdB;http://www.markus-gruebel.de/;;;https://twitter.com/GruebelMdB
Gründer, Nils;FDP;https://www.bundestag.de/abgeordnete/biografien/G/gruender_nils-860540;Bayern;232;Amberg;Account Manager/Student;"Geboren am 23. Mai 1997 in Nürnberg; verheiratet.

    


    
    

        2016 Abitur in Neumarkt (Oberpfalz); Studium der Politikwissenschaft und BWL in Regensburg; 2020 Wechsel zum Studium der Volkswirtschaftslehre in Göttingen und Account Manager einer PR Agentur (pausiert für die Dauer des Mandats); 2018 bis 2020 stellv. Landesvorsitzender für Programmatik der Jungen Liberalen Bayern.Mitglied des Deutschen Bundestages seit dem 02. August 2022. Nachgerückt für den ausgeschiedenen Abgeordneten Dr. h. c. Thomas Sattelberger (FDP).In der 20. Legislaturperiode ist Gründer Mitglied in Ausschuss für Verteidigung sowie im Ausschuss für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.Nils Gründer hat am 2. August 2022 für den ausgeschiedenen Abgeordneten Dr. h. c. Thomas Sattelberger, FDP die Mitgliedschaft im Deutschen Bundestag erworben.]";https://www.instagram.com/nilsgruender/?hl=de;https://www.facebook.com/nilsgruenderFDP;https://ngruender.abgeordnete.fdpbt.de/;;;https://twitter.com/nilsgruender
Grünke, Julian;FDP;https://www.bundestag.de/abgeordnete/biografien/G/gruenke_julian-1016002;Baden-Württemberg;290;Tübingen;Politikwissenschaftler;"Geboren am 31. August 1995 in Stuttgart; verheiratet.

    


    
    

        September 2006 bis Juli 2011 Otto-Hahn-Gymnasium Nagold; September 2011 bis Juli 2014 Rolf Benz Schule Nagold, Technisches Gymnasium, Profilfach Technik und Management; Oktober 2014 bis Oktober 2016 Studium der Rechtswissenschaft und derWirtschaftswissenschaften; Oktober 2016 bis Juni 2022 Studium der Politikwissenschaft mit Nebenfach BWL (Abgeschlossen B.A.) an der Eberhard-Karls-Universität Tübingen;Januar 2022 bis August 2024 Parlamentarischer Assistent bei Andreas Glück;MdEP in Stuttgart  [Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.Julian Grünke hat am 29. August 2024 für den mit Ablauf des 1. September 2024 ausgeschiedenden Abgeordneten Michael Theurer die Mitgliedschaft im Deutschen Bundestag mit Wirkung zum 2. September 2024 erworben.]";https://www.instagram.com/juliangruenke/;https://www.facebook.com/JulianSimonGruenke;;;;https://x.com/juliangruenke
Grütters, Prof. Monika;CDU/CSU;https://www.bundestag.de/abgeordnete/biografien/G/gruetters_monika-857378;Berlin;77;Berlin-Reinickendorf;Literatur- und Kunsthistorikerin;"Geboren am 9. Januar 1962 in Münster (Westfalen); römisch-katholisch.

    


    
    

        Ausbildung: 1981 Abitur an der Marienschule Münster – Bischöfliches Mädchengymnasium; 1982 bis 1989 Studium der Germanistik, Kunstgeschichte und Politikwissenschaft an den Universitäten Münster und Bonn; 1983 bis 1989 Stipendiatin des Instituts für Begabtenförderung der Konrad-Adenauer-Stiftung.Berufliche Stationen: 1982 bis 1992 Öffentlichkeitsarbeit in Oper, Verlag und Museen; 1992 bis 1995 Pressesprecherin in der Senatsverwaltung für Wissenschaft und Forschung, Berlin; 1995 bis 2006 Unternehmenskommunikation, Kunstsammlung bei der Bankgesellschaft Berlin AG; 1998 bis 2013 Vorstand der Stiftung „Brandenburger Tor“ der Landesbank Berlin Holding AG.Lehrtätigkeit: seit 1991 Honorarprofessorin mit Lehrauftrag, zunächst an der Hochschule für Musik „Hanns Eisler“ Berlin, seit 1999 an der der Freien Universität Berlin.Politische Stationen: 1995 bis 2005 Mitglied im Abgeordnetenhaus von Berlin; seit 2005 Mitglied des Deutschen Bundestages in der CDU/CSU-Fraktion, 2009 bis 2013 Vorsitzende des Ausschusses für Kultur und Medien, seit 2022 Vorsitzende des Unterausschusses „Vereinte Nationen, internationale Organisationen und zivile Krisenprävention“ (Auswärtiger Ausschuss), seit 2022 Obfrau im Unterausschuss „Auswärtige Kultur- und Bildungspolitik“ (Auswärtiger Ausschuss), seit 2022 Vorsitzende des Stephanuskreises der CDU/CSU-Bundestagsfraktion; 2013 bis 2021 Staatsministerin bei der Bundeskanzlerin, Beauftragte der Bundesregierung für Kultur und Medien; 2016 bis 2019 Landesvorsitzende der CDU Berlin; 2016 bis 2022 Präsidiumsmitglied der CDU Deutschlands.Engagement (ehrenamtlich): seit 2006 Mitglied im „Collegium Tischler“; seit 2012 Mitglied im Zentralkomitee der deutschen Katholiken (ZdK), dort 2013 bis 2021 Sprecherin des Sachbereichs 4 Bildung, Kultur und Medien, seit 2021 Mitglied im Hauptausschuss; seit 2023 Vorsitzende des Vorstands der Margot Friedländer Stiftung; Mitglied im Stiftungsrat der Stiftung Berliner Philharmoniker.Mitglied im Senat der Leibniz-Gemeinschaft; Mitglied in der Mitgliederversammlung des Goethe Instituts; Mitglied in der Stiftung Friedensforschung des BMBF.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten. Prof. Monika Grütters hat am 11. Februar 2024 bei der Wiederholungswahl in Berlin das Mandat erneut gewonnen.]";;https://www.facebook.com/MonikaGruetters/;http://www.monika-gruetters.de/;;;
Grützmacher, Sabine;Bündnis 90/Die Grünen;https://www.bundestag.de/abgeordnete/biografien/G/gruetzmacher_sabine-861782;Nordrhein-Westfalen;99;Oberbergischer Kreis;Diplom-Sozialpädagogin;"Geboren am 4. Januar 1986 in Waldbröl; verheiratet.

    


    
    

        2006 bis 2009 Studium zur Diplom-Sozialpädagogin, Fachhochschule Kiel; 2010 bis 2020 berufsbegleitendes Masterstudium international vergleichende Soziologie und Pädagogik/Bildungsinformatik, CAU Kiel. 2009 bis 2012 Diplom-Sozialarbeiterin und EU-Fundraiserin Frauennetzwerk und Arbeitssituation e. V. in Kiel; 2012 bis 2015 Leitung eines Jugendzentrums im Märkischen Kreis; 2015 bis 2018 Konzeptentwicklerin und EU-Fundraiserin für europäische Fördermittel VSB gemeinnützige GmbH; seit 2018 Geschäftsführung, derzeit beurlaubt. 2014 bis 2021 Stadtratsverordnete der Stadt Gummersbach; 2020 bis 2021 Kreistagsabgeordnete des Oberbergischen Kreises; 2019 bis 2021 Sprecherin der Grünen Kreisverband Oberberg.Fördermitgliedschaften: Unser Oberberg ist bunt, nicht braun e. V.; Mobiles-Aggertal e. V.; D64 - Zentrum für digitalen Fortschritt e. V.; Haus und Grund Kreis Oberberg e. V.; Genossenschaftsmitglied Gaststätte Jäger eG; Kulturkantine Oberberg e. V.; LobbyControl e. V.; Förderverein Freunde der Wohnhilfen Oberberg e. V.Seit 2021 Mitglied des Deutschen Bundestages. [Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/sabine_gruetzmacher;https://www.facebook.com/SabineGruetzmacher.obk;https://www.sabine-gruetzmacher.de/;;;https://twitter.com/S_Gruetzmacher
Grund, Manfred;CDU/CSU;https://www.bundestag.de/abgeordnete/biografien/G/grund_manfred-857366;Thüringen;189;Eichsfeld – Nordhausen – Kyffhäuserkreis;Diplom-Elektroingenieur;"Geboren am 3. Juli 1955 in Zeitz; römisch-katholisch; verheiratet; vier Kinder.

    


    
    

        1976 bis 1980 Studium der Elektrotechnik an der Technischen Universität Dresden. 1980 bis 1990 Bereichsingenieur im Energiekombinat Erfurt, Betriebsteil Bleicherode; Oktober 1990 bis Juni 1994 Erster Kreisbeigeordneter und Dezernent in der Kreisverwaltung Heiligenstadt.Seit Oktober 1994 Mitglied des Deutschen Bundestages; seit 1998 Parlamentarischer Geschäftsführer der CDU/CSU-Fraktion im Deutschen Bundestag; seit 1998 Mitglied des Ältestenrates mit Innerer Kommission Berichterstattergruppe für das Internationale Parlaments-Stipendium (IPS); Mitglied in der deutschen Delegation der Parlamentarischen Versammlung der Organisation für Sicherheit und Zusammenarbeit in Europa (SZE PV); seit 2009 Vorsitzender Deutsch-Zentralasiatischen Parlamentariergruppe. [Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/manfred_grund/;http://www.facebook.com/manfredgrund;http://www.manfredgrund.de/;;https://www.youtube.com/c/ManfredGrundMdB;
Grundl, Erhard;Bündnis 90/Die Grünen;https://www.bundestag.de/abgeordnete/biografien/G/grundl_erhard-857346;Bayern;231;Straubing;Vertriebsmanager;"Geboren am 7. Januar 1963 in Mallersdorf; konfessionslos; verheiratet; zwei Kinder.

    


    
    

        1969 bis 1973 Grundschule Mallersdorf-Pfaffenberg; 1973 bis 1982 Burkhart-Gymnasium Mallersdorf-Pfaffenberg; 1982 bis 1985 Staatliche Fachoberschule Straubing; 1985 bis 1987 Studium der Sozialpädagogik Uni Bamberg, FH Regensburg (ohne Abschluss).1987 bis 1997 Mitglied der Rockband „Baby You Know“; 1991 bis 2017 Vertriebsmanager in der Independent Musikindustrie, seit 2003 selbständig.Seit 2004 bei den Grünen; 2004 bis 2008 Kreisvorsitzender; seit 2008 Stadtrat in Straubing; seit 2012 Bezirksvorsitzender der Niederbayern Grünen; 2014 bis 2017 Fraktionsvorsitzender im Stadtrat; 2015 bis 2017 Mitglied im Landesausschuss; 2015 bis 2017 Delegierter im Länderrat.Seit 2017 Mitglied des Deutschen Bundestages; in der 19.WP Sprecher für Kulturpolitik der Bundestagsfraktion Bündnis 90/Die Grünen.Mitgliedschaften u. a.: Beisitzer im Vorstand der Kulturpolitische Gesellschaft e. V.; Sozialverband VdK; Förderverein Box-Club Straubing; Amnesty International; Dienstleistungsgewerkschaft ver.di; Erzeugergemeinschaft Energie Bayern (Aufsichtsrat); Vorstandsmitglied Arbeiterwohlfahrt Straubing; Fan-Radio „Straubing Tigers on Air“, Mitglied des Kuratoriums der Stiftung „Haus der Geschichte der Bundesrepublik Deutschland“.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/erhard.grundl;https://www.facebook.com/grundl.erhard;http://www.erhard-grundl.de/;;;https://twitter.com/Erhard_Grundl?lang=de
